175,-86.0,
176,-86.0,
177,-86.0,
178,-86.0,
179,-86.0,
180,-86.0,
181,-86.0,
182,-86.0,
183,-86.0,
184,-86.0,
185,-86.0,
186,-86.0,
187,-86.0,
188,-86.0,
189,-86.0,
190,-86.0,
191,-86.0,
192,-86.0,
193,-86.0,
194,-86.0,
195,-86.0,
196,-86.0,
197,-86.0,
198,-86.0,
199,-86.0,
200,-86.0,
201,-86.0,
202,-86.0,
203,-86.0,
204,-86.0,
205,-86.0,
206,-86.0,
207,-86.0,
208,-86.0,
209,-86.0,
210,-86.0,
211,-86.0,
212,-86.0,
213,-86.0,
214,-86.0,
215,-86.0,
216,-86.0,
217,-86.0,
218,-86.0,
219,-86.0,
220,-86.0,
221,-86.0,
222,-86.0,
223,-86.0,
224,-86.0,
225,-86.0,
226,-86.0,
227,-86.0,
228,-86.0,
229,-86.0,
230,-86.0,
231,-86.0,
232,-86.0,
233,-86.0,
234,-86.0,
235,-86.0,
236,-86.0,
237,-86.0,
238,-86.0,
239,-86.0,
240,-86.0,
241,-86.0,
242,-86.0,
243,-86.0,
244,-86.0,
245,-86.0,
246,-86.0,
247,-86.0,
248,-86.0,
249,-86.0,
250,-86.0,
251,-86.0,
252,-86.0,
253,-86.0,
254,-86.0,
255,-86.0,
256,-86.0,
257,-86.0,
258,-86.0,
259,-86.0,
260,-86.0,
261,-86.0,
262,-86.0,
263,-86.0,
264,-86.0,
265,-86.0,
266,-86.0,
267,-86.0,
268,-86.0,
269,-86.0,
270,-86.0,
271,-86.0,
272,-86.0,
273,-86.0,
274,-86.0,
275,-86.0,
276,-86.0,
277,-86.0,
278,-86.0,
279,-86.0,
280,-86.0,
281,-86.0,
282,-86.0,
283,-86.0,
284,-86.0,
285,-86.0,
286,-86.0,
287,-86.0,
288,-86.0,
289,-86.0,
290,-86.0,
291,-86.0,
292,-86.0,
293,-86.0,
294,-86.0,
295,-86.0,
296,-86.0,
297,-86.0,
298,-86.0,
299,-86.0,
300,-86.0,
301,-86.0,
302,-86.0,
303,-86.0,
304,-86.0,
305,-86.0,
306,-86.0,
307,-86.0,
308,-86.0,
309,-86.0,
310,-86.0,
0,-164.0,
1,-164.0,
2,-164.0,
3,-164.0,
0,-151.0,
1,-151.0,
2,-151.0,
3,-151.0,
4,-88.0,
5,-88.0,
6,-86.0,
7,-86.0,
8,-86.0,
9,-86.0,
10,-86.0,
11,-86.0,
12,-86.0,
13,-86.0,
14,-86.0,
15,-86.0,
16,-86.0,
17,-86.0,
18,-86.0,
19,-86.0,
20,-86.0,
21,-86.0,
22,-86.0,
23,-86.0,
24,-86.0,
25,-86.0,
26,-86.0,
27,-86.0,
28,-86.0,
29,-86.0,
30,-86.0,
31,-86.0,
32,-86.0,
33,-86.0,
34,-86.0,
35,-86.0,
36,-86.0,
37,-86.0,
38,-86.0,
39,-86.0,
40,-86.0,
41,-86.0,
42,-86.0,
43,-86.0,
44,-86.0,
45,-86.0,
46,-86.0,
47,-86.0,
48,-86.0,
49,-86.0,
50,-86.0,
51,-86.0,
52,-86.0,
53,-86.0,
54,-86.0,
55,-86.0,
56,-86.0,
57,-86.0,
58,-86.0,
59,-86.0,
60,-86.0,
61,-86.0,
62,-86.0,
63,-86.0,
64,-86.0,
65,-86.0,
66,-86.0,
67,-86.0,
68,-86.0,
69,-86.0,
70,-86.0,
71,-86.0,
72,-86.0,
73,-86.0,
74,-86.0,
75,-86.0,
76,-86.0,
77,-86.0,
78,-86.0,
79,-86.0,
80,-86.0,
81,-86.0,
82,-86.0,
83,-86.0,
84,-86.0,
85,-86.0,
86,-86.0,
87,-86.0,
88,-86.0,
0,-200.0,
1,-200.0,
2,-200.0,
3,-200.0,
4,-200.0,
5,-200.0,
6,-158.0,
7,-158.0,
8,-105.0,
9,-105.0,
10,-105.0,
11,-105.0,
12,-105.0,
13,-105.0,
14,-87.0,
15,-87.0,
16,-87.0,
17,-87.0,
18,-87.0,
19,-87.0,
20,-87.0,
21,-87.0,
22,-87.0,
23,-87.0,
24,-87.0,
25,-87.0,
26,-87.0,
27,-87.0,
28,-87.0,
29,-87.0,
30,-87.0,
31,-87.0,
32,-87.0,
33,-87.0,
34,-86.0,
35,-86.0,
36,-86.0,
37,-86.0,
38,-86.0,
39,-86.0,
40,-86.0,
41,-86.0,
42,-86.0,
43,-86.0,
44,-86.0,
45,-86.0,
46,-86.0,
47,-86.0,
48,-86.0,
49,-86.0,
50,-86.0,
51,-86.0,
52,-86.0,
53,-86.0,
54,-86.0,
55,-86.0,
56,-86.0,
57,-86.0,
58,-86.0,
59,-86.0,
60,-86.0,
61,-86.0,
62,-86.0,
63,-86.0,
64,-86.0,
65,-86.0,
66,-86.0,
67,-86.0,
68,-86.0,
69,-86.0,
70,-86.0,
71,-86.0,
72,-86.0,
73,-86.0,
74,-86.0,
75,-86.0,
76,-86.0,
77,-86.0,
78,-86.0,
79,-86.0,
80,-86.0,
81,-86.0,
82,-86.0,
83,-86.0,
84,-86.0,
85,-86.0,
86,-86.0,
87,-86.0,
88,-86.0,
89,-86.0,
90,-86.0,
91,-86.0,
92,-86.0,
93,-86.0,
94,-86.0,
95,-86.0,
96,-86.0,
97,-86.0,
98,-86.0,
99,-86.0,
100,-86.0,
101,-86.0,
102,-86.0,
103,-86.0,
104,-86.0,
105,-86.0,
106,-86.0,
107,-86.0,
108,-86.0,
109,-86.0,
110,-86.0,
111,-86.0,
112,-86.0,
113,-86.0,
114,-86.0,
115,-86.0,
116,-86.0,
117,-86.0,
118,-86.0,
119,-86.0,
120,-86.0,
121,-86.0,
122,-86.0,
123,-86.0,
124,-86.0,
125,-86.0,
126,-86.0,
127,-86.0,
128,-86.0,
129,-86.0,
130,-86.0,
131,-86.0,
132,-86.0,
133,-86.0,
134,-86.0,
135,-86.0,
136,-86.0,
137,-86.0,
138,-86.0,
139,-86.0,
140,-86.0,
141,-86.0,
142,-86.0,
143,-86.0,
144,-86.0,
145,-86.0,
146,-86.0,
147,-86.0,
148,-86.0,
149,-86.0,
150,-86.0,
151,-86.0,
152,-86.0,
153,-86.0,
154,-86.0,
155,-86.0,
156,-86.0,
157,-86.0,
158,-86.0,
159,-86.0,
160,-86.0,
161,-86.0,
162,-86.0,
163,-86.0,
164,-86.0,
165,-86.0,
166,-86.0,
167,-86.0,
168,-86.0,
169,-86.0,
170,-86.0,
171,-86.0,
172,-86.0,
173,-86.0,
174,-86.0,
175,-86.0,
176,-86.0,
177,-86.0,
178,-86.0,
179,-86.0,
180,-86.0,
181,-86.0,
182,-86.0,
183,-86.0,
184,-86.0,
185,-86.0,
186,-86.0,
187,-86.0,
188,-86.0,
189,-86.0,
190,-86.0,
191,-86.0,
192,-86.0,
193,-86.0,
194,-86.0,
195,-86.0,
196,-86.0,
197,-86.0,
198,-86.0,
199,-86.0,
200,-86.0,
201,-86.0,
202,-86.0,
203,-86.0,
204,-86.0,
205,-86.0,
206,-86.0,
207,-86.0,
208,-86.0,
209,-86.0,
210,-86.0,
211,-86.0,
212,-86.0,
213,-86.0,
214,-86.0,
215,-86.0,
216,-86.0,
217,-86.0,
218,-86.0,
219,-86.0,
220,-86.0,
221,-86.0,
222,-86.0,
223,-86.0,
224,-86.0,
225,-86.0,
226,-86.0,
227,-86.0,
228,-86.0,
229,-86.0,
230,-86.0,
231,-86.0,
232,-86.0,
233,-86.0,
234,-86.0,
235,-86.0,
236,-86.0,
237,-86.0,
238,-86.0,
239,-86.0,
240,-86.0,
241,-86.0,
242,-86.0,
243,-86.0,
244,-86.0,
245,-86.0,
246,-86.0,
247,-86.0,
248,-86.0,
249,-86.0,
250,-86.0,
251,-86.0,
252,-86.0,
253,-86.0,
254,-86.0,
255,-86.0,
256,-86.0,
257,-86.0,
258,-86.0,
259,-86.0,
260,-86.0,
261,-86.0,
262,-86.0,
263,-86.0,
264,-86.0,
265,-86.0,
266,-86.0,
267,-86.0,
268,-86.0,
269,-86.0,
270,-86.0,
271,-86.0,
272,-86.0,
273,-86.0,
274,-86.0,
275,-86.0,
276,-86.0,
277,-86.0,
278,-86.0,
279,-86.0,
280,-86.0,
281,-86.0,
282,-86.0,
283,-86.0,
284,-86.0,
285,-86.0,
286,-86.0,
287,-86.0,
288,-86.0,
289,-86.0,
290,-86.0,
291,-86.0,
292,-86.0,
293,-86.0,
294,-86.0,
295,-86.0,
296,-86.0,
297,-86.0,
298,-86.0,
299,-86.0,
300,-86.0,
0,-200.0,
1,-200.0,
2,-200.0,
3,-200.0,
4,-200.0,
5,-200.0,
6,-86.0,
7,-86.0,
8,-86.0,
9,-86.0,
10,-86.0,
11,-86.0,
12,-86.0,
13,-86.0,
14,-86.0,
15,-86.0,
16,-86.0,
17,-86.0,
18,-86.0,
19,-86.0,
20,-86.0,
21,-86.0,
22,-86.0,
23,-86.0,
24,-86.0,
25,-86.0,
26,-86.0,
27,-86.0,
28,-86.0,
29,-86.0,
30,-86.0,
31,-86.0,
32,-86.0,
33,-86.0,
34,-86.0,
35,-86.0,
36,-86.0,
37,-86.0,
38,-86.0,
39,-86.0,
40,-86.0,
41,-86.0,
42,-86.0,
43,-86.0,
44,-86.0,
45,-86.0,
46,-86.0,
47,-86.0,
48,-86.0,
49,-86.0,
50,-86.0,
51,-86.0,
52,-86.0,
53,-86.0,
54,-86.0,
55,-86.0,
56,-86.0,
57,-86.0,
58,-86.0,
59,-86.0,
60,-86.0,
61,-86.0,
62,-86.0,
63,-86.0,
64,-86.0,
65,-86.0,
66,-86.0,
67,-86.0,
68,-86.0,
69,-86.0,
70,-86.0,
71,-86.0,
72,-86.0,
73,-86.0,
74,-86.0,
75,-86.0,
76,-86.0,
77,-86.0,
78,-86.0,
79,-86.0,
80,-86.0,
81,-86.0,
82,-86.0,
83,-86.0,
84,-86.0,
85,-86.0,
86,-86.0,
87,-86.0,
88,-86.0,
89,-86.0,
90,-86.0,
91,-86.0,
92,-86.0,
93,-86.0,
94,-86.0,
95,-86.0,
96,-86.0,
97,-86.0,
98,-86.0,
99,-86.0,
100,-86.0,
101,-86.0,
102,-86.0,
103,-86.0,
104,-86.0,
105,-86.0,
106,-86.0,
107,-86.0,
108,-86.0,
109,-86.0,
110,-86.0,
111,-86.0,
112,-86.0,
113,-86.0,
114,-86.0,
115,-86.0,
116,-86.0,
117,-86.0,
118,-86.0,
119,-86.0,
120,-86.0,
121,-86.0,
122,-86.0,
123,-86.0,
124,-86.0,
125,-86.0,
126,-86.0,
127,-86.0,
128,-86.0,
129,-86.0,
130,-86.0,
131,-86.0,
132,-86.0,
133,-86.0,
134,-86.0,
135,-86.0,
136,-86.0,
137,-86.0,
138,-86.0,
139,-86.0,
140,-86.0,
141,-86.0,
142,-86.0,
143,-86.0,
144,-86.0,
145,-86.0,
146,-86.0,
147,-86.0,
148,-86.0,
149,-86.0,
150,-86.0,
151,-86.0,
152,-86.0,
153,-86.0,
154,-86.0,
155,-86.0,
156,-86.0,
157,-86.0,
158,-86.0,
159,-86.0,
160,-86.0,
161,-86.0,
162,-86.0,
163,-86.0,
164,-86.0,
165,-86.0,
166,-86.0,
167,-86.0,
168,-86.0,
169,-86.0,
170,-86.0,
171,-86.0,
172,-86.0,
173,-86.0,
174,-86.0,
175,-86.0,
176,-86.0,
177,-86.0,
178,-86.0,
179,-86.0,
180,-86.0,
181,-86.0,
182,-86.0,
183,-86.0,
184,-86.0,
185,-86.0,
186,-86.0,
187,-86.0,
188,-86.0,
189,-86.0,
190,-86.0,
191,-86.0,
192,-86.0,
193,-86.0,
194,-86.0,
195,-86.0,
196,-86.0,
197,-86.0,
198,-86.0,
199,-86.0,
200,-86.0,
201,-86.0,
202,-86.0,
203,-86.0,
204,-86.0,
205,-86.0,
206,-86.0,
207,-86.0,
208,-86.0,
209,-86.0,
210,-86.0,
211,-86.0,
212,-86.0,
213,-86.0,
214,-86.0,
215,-86.0,
216,-86.0,
217,-86.0,
218,-86.0,
219,-86.0,
220,-86.0,
221,-86.0,
222,-86.0,
223,-86.0,
224,-86.0,
225,-86.0,
226,-86.0,
227,-86.0,
228,-86.0,
229,-86.0,
230,-86.0,
231,-86.0,
232,-86.0,
233,-86.0,
234,-86.0,
235,-86.0,
236,-86.0,
237,-86.0,
238,-86.0,
239,-86.0,
240,-86.0,
241,-86.0,
242,-86.0,
243,-86.0,
244,-86.0,
245,-86.0,
246,-86.0,
247,-86.0,
248,-86.0,
249,-86.0,
250,-86.0,
251,-86.0,
252,-86.0,
253,-86.0,
254,-86.0,
255,-86.0,
256,-86.0,
257,-86.0,
258,-86.0,
259,-86.0,
260,-86.0,
261,-86.0,
262,-86.0,
263,-86.0,
264,-86.0,
265,-86.0,
266,-86.0,
267,-86.0,
268,-86.0,
269,-86.0,
270,-86.0,
271,-86.0,
272,-86.0,
273,-86.0,
274,-86.0,
275,-86.0,
276,-86.0,
277,-86.0,
278,-86.0,
279,-86.0,
280,-86.0,
281,-86.0,
282,-86.0,
283,-86.0,
284,-86.0,
285,-86.0,
286,-86.0,
287,-86.0,
288,-86.0,
289,-86.0,
290,-86.0,
291,-86.0,
292,-86.0,
293,-86.0,
294,-86.0,
295,-86.0,
296,-86.0,
297,-86.0,
298,-86.0,
299,-86.0,
300,-86.0,
301,-86.0,
302,-86.0,
303,-86.0,
304,-86.0,
305,-86.0,
306,-86.0,
